index,Run ID,Meta-level Policy,Pretrained Percentile,Number of Steps,Return,gpus,pretrained_runs_folder,pretrained_run,max_tree_size,n_envs,n_episodes,max_steps,no_video,video_fps,video_steps,Normalized Return,Environment
389,,$\hat{Q}^*$,0.9,109.5,15.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.37349397590361444,BigFish
298,,$\hat{Q}^*$,0.75,117.75,13.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3192771084337349,BigFish
297,,$\hat{Q}^*$,0.75,55.0,4.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.10843373493975904,BigFish
296,,$\hat{Q}^*$,0.75,79.25,13.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3253012048192771,BigFish
295,,$\hat{Q}^*$,0.75,61.0,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
294,,$\hat{Q}^*$,0.75,46.25,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
293,,$\hat{Q}^*$,0.75,125.0,15.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.37349397590361444,BigFish
292,,$\hat{Q}^*$,0.75,27.75,2.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.060240963855421686,BigFish
291,,$\hat{Q}^*$,0.75,34.5,2.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04819277108433735,BigFish
290,,$\hat{Q}^*$,0.75,59.5,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
289,,$\hat{Q}^*$,0.75,125.0,15.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.37349397590361444,BigFish
288,,$\hat{Q}^*$,0.75,125.0,10.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.25903614457831325,BigFish
287,,$\hat{Q}^*$,0.75,13.75,1.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.024096385542168676,BigFish
286,,$\hat{Q}^*$,0.75,44.5,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
285,,$\hat{Q}^*$,0.75,75.25,11.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.27710843373493976,BigFish
284,,$\hat{Q}^*$,0.75,29.75,2.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.060240963855421686,BigFish
283,,$\hat{Q}^*$,0.75,25.5,2.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.05421686746987952,BigFish
282,,$\hat{Q}^*$,0.75,32.75,4.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.0963855421686747,BigFish
281,,$\hat{Q}^*$,0.75,125.0,22.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.5481927710843374,BigFish
280,,$\hat{Q}^*$,0.75,125.0,17.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.42771084337349397,BigFish
279,,$\hat{Q}^*$,0.75,17.0,1.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.024096385542168676,BigFish
278,,$\hat{Q}^*$,0.75,125.0,17.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.40963855421686746,BigFish
277,,$\hat{Q}^*$,0.75,18.0,2.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.05421686746987952,BigFish
276,,$\hat{Q}^*$,0.75,43.75,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
299,,$\hat{Q}^*$,0.75,99.25,12.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3072289156626506,BigFish
275,,$\hat{Q}^*$,0.75,25.25,0.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.018072289156626505,BigFish
300,,$\hat{Q}^*$,0.75,125.0,14.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3433734939759036,BigFish
302,,$\hat{Q}^*$,0.75,42.0,3.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.08433734939759036,BigFish
325,,$\hat{Q}^*$,0.9,10.75,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
324,,$\hat{Q}^*$,0.9,73.25,12.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.29518072289156627,BigFish
323,,$\hat{Q}^*$,0.9,25.75,3.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.09036144578313253,BigFish
322,,$\hat{Q}^*$,0.9,8.5,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
321,,$\hat{Q}^*$,0.9,14.25,1.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.03614457831325301,BigFish
320,,$\hat{Q}^*$,0.9,46.75,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
319,,$\hat{Q}^*$,0.9,44.25,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
318,,$\hat{Q}^*$,0.9,13.75,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
317,,$\hat{Q}^*$,0.9,4.0,0.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.012048192771084338,BigFish
316,,$\hat{Q}^*$,0.75,91.75,12.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.29518072289156627,BigFish
315,,$\hat{Q}^*$,0.75,29.0,4.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.0963855421686747,BigFish
314,,$\hat{Q}^*$,0.75,118.0,11.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.27710843373493976,BigFish
313,,$\hat{Q}^*$,0.75,93.25,11.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.27710843373493976,BigFish
312,,$\hat{Q}^*$,0.75,39.25,4.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.10843373493975904,BigFish
311,,$\hat{Q}^*$,0.75,71.0,10.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.25301204819277107,BigFish
310,,$\hat{Q}^*$,0.75,99.25,16.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.4036144578313253,BigFish
309,,$\hat{Q}^*$,0.75,93.0,15.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.37349397590361444,BigFish
308,,$\hat{Q}^*$,0.75,25.5,1.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.030120481927710843,BigFish
307,,$\hat{Q}^*$,0.75,105.5,16.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.4036144578313253,BigFish
306,,$\hat{Q}^*$,0.75,11.25,1.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.024096385542168676,BigFish
305,,$\hat{Q}^*$,0.75,18.0,1.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04216867469879518,BigFish
304,,$\hat{Q}^*$,0.75,34.5,2.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04819277108433735,BigFish
303,,$\hat{Q}^*$,0.75,125.0,16.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.4036144578313253,BigFish
301,,$\hat{Q}^*$,0.75,66.0,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
274,,$\hat{Q}^*$,0.75,9.25,1.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.024096385542168676,BigFish
273,,$\hat{Q}^*$,0.75,11.75,0.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.018072289156626505,BigFish
272,,$\hat{Q}^*$,0.75,125.0,15.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.37349397590361444,BigFish
242,,$\hat{Q}^*$,0.75,41.75,5.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.12048192771084337,BigFish
241,,$\hat{Q}^*$,0.75,69.0,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
240,,$\hat{Q}^*$,0.75,102.0,12.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.2891566265060241,BigFish
239,,$\hat{Q}^*$,0.75,40.0,4.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.0963855421686747,BigFish
238,,$\hat{Q}^*$,0.75,42.5,4.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.10240963855421686,BigFish
237,,$\hat{Q}^*$,0.75,8.25,1.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.030120481927710843,BigFish
236,,$\hat{Q}^*$,0.75,125.0,21.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.5180722891566265,BigFish
235,,$\hat{Q}^*$,0.75,68.0,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
234,,$\hat{Q}^*$,0.75,125.0,14.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3433734939759036,BigFish
233,,$\hat{Q}^*$,0.75,75.0,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
232,,$\hat{Q}^*$,0.75,37.5,2.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.060240963855421686,BigFish
231,,$\hat{Q}^*$,0.75,25.5,2.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.06626506024096386,BigFish
230,,$\hat{Q}^*$,0.75,12.25,1.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.030120481927710843,BigFish
229,,$\hat{Q}^*$,0.75,75.75,4.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.10240963855421686,BigFish
228,,$\hat{Q}^*$,0.75,11.25,0.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.012048192771084338,BigFish
227,,$\hat{Q}^*$,0.75,71.25,4.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.1144578313253012,BigFish
226,,$\hat{Q}^*$,0.75,19.5,1.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.03614457831325301,BigFish
225,,$\hat{Q}^*$,0.75,6.25,0.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.018072289156626505,BigFish
224,,$\hat{Q}^*$,0.75,58.5,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
223,,$\hat{Q}^*$,0.75,36.75,3.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.08433734939759036,BigFish
222,,$\hat{Q}^*$,0.75,48.5,5.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.12048192771084337,BigFish
221,,$\hat{Q}^*$,0.75,47.75,6.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.16265060240963855,BigFish
220,,$\hat{Q}^*$,0.75,23.5,2.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04819277108433735,BigFish
243,,$\hat{Q}^*$,0.75,125.0,12.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.30120481927710846,BigFish
244,,$\hat{Q}^*$,0.75,125.0,22.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.5421686746987951,BigFish
245,,$\hat{Q}^*$,0.75,27.25,1.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04216867469879518,BigFish
246,,$\hat{Q}^*$,0.75,4.5,0.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.0,BigFish
270,,$\hat{Q}^*$,0.75,22.25,2.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.05421686746987952,BigFish
269,,$\hat{Q}^*$,0.75,26.0,1.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04216867469879518,BigFish
268,,$\hat{Q}^*$,0.75,31.5,4.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.10240963855421686,BigFish
267,,$\hat{Q}^*$,0.75,35.5,4.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.10240963855421686,BigFish
266,,$\hat{Q}^*$,0.75,24.25,1.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04216867469879518,BigFish
265,,$\hat{Q}^*$,0.75,63.0,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
264,,$\hat{Q}^*$,0.75,63.0,7.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.1686746987951807,BigFish
263,,$\hat{Q}^*$,0.75,69.5,11.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.28313253012048195,BigFish
262,,$\hat{Q}^*$,0.75,9.0,0.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.018072289156626505,BigFish
261,,$\hat{Q}^*$,0.75,125.0,14.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3493975903614458,BigFish
260,,$\hat{Q}^*$,0.75,21.25,2.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04819277108433735,BigFish
326,,$\hat{Q}^*$,0.9,26.5,1.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.03614457831325301,BigFish
259,,$\hat{Q}^*$,0.75,90.25,12.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.29518072289156627,BigFish
257,,$\hat{Q}^*$,0.75,103.0,13.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3192771084337349,BigFish
256,,$\hat{Q}^*$,0.75,5.5,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
255,,$\hat{Q}^*$,0.75,2.25,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
254,,$\hat{Q}^*$,0.75,50.0,5.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.12048192771084337,BigFish
253,,$\hat{Q}^*$,0.75,3.0,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
252,,$\hat{Q}^*$,0.75,4.25,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
251,,$\hat{Q}^*$,0.75,71.75,8.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.21084337349397592,BigFish
250,,$\hat{Q}^*$,0.75,10.0,0.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.012048192771084338,BigFish
249,,$\hat{Q}^*$,0.75,125.0,11.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.26506024096385544,BigFish
248,,$\hat{Q}^*$,0.75,3.25,0.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.012048192771084338,BigFish
247,,$\hat{Q}^*$,0.75,6.5,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
258,,$\hat{Q}^*$,0.75,125.0,18.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.4397590361445783,BigFish
327,,$\hat{Q}^*$,0.9,50.25,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
328,,$\hat{Q}^*$,0.9,125.0,16.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.4036144578313253,BigFish
329,,$\hat{Q}^*$,0.9,125.0,20.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.5,BigFish
408,,$\hat{Q}^*$,0.9,43.25,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
407,,$\hat{Q}^*$,0.9,14.25,1.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.030120481927710843,BigFish
406,,$\hat{Q}^*$,0.9,77.25,5.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.12650602409638553,BigFish
405,,$\hat{Q}^*$,0.9,125.0,17.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.41566265060240964,BigFish
404,,$\hat{Q}^*$,0.9,93.5,12.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.2891566265060241,BigFish
403,,$\hat{Q}^*$,0.9,72.75,10.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.2469879518072289,BigFish
402,,$\hat{Q}^*$,0.9,54.0,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
401,,$\hat{Q}^*$,0.9,107.75,20.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.4939759036144578,BigFish
400,,$\hat{Q}^*$,0.9,68.5,11.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.28313253012048195,BigFish
399,,$\hat{Q}^*$,0.9,20.25,1.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.03614457831325301,BigFish
398,,$\hat{Q}^*$,0.9,12.5,1.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.024096385542168676,BigFish
397,,$\hat{Q}^*$,0.9,12.5,1.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.03614457831325301,BigFish
396,,$\hat{Q}^*$,0.9,44.0,5.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.13253012048192772,BigFish
395,,$\hat{Q}^*$,0.9,120.25,17.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.42771084337349397,BigFish
394,,$\hat{Q}^*$,0.9,44.25,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
393,,$\hat{Q}^*$,0.9,125.0,14.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3433734939759036,BigFish
392,,$\hat{Q}^*$,0.9,125.0,17.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.40963855421686746,BigFish
391,,$\hat{Q}^*$,0.9,17.5,1.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.03614457831325301,BigFish
390,,$\hat{Q}^*$,0.9,26.0,1.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.030120481927710843,BigFish
388,,$\hat{Q}^*$,0.9,125.0,22.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.536144578313253,BigFish
387,,$\hat{Q}^*$,0.9,55.0,6.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.15060240963855423,BigFish
386,,$\hat{Q}^*$,0.9,125.0,19.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.46987951807228917,BigFish
385,,$\hat{Q}^*$,0.9,54.75,7.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.1746987951807229,BigFish
409,,$\hat{Q}^*$,0.9,36.5,7.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.1686746987951807,BigFish
410,,$\hat{Q}^*$,0.9,79.5,14.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.35542168674698793,BigFish
411,,$\hat{Q}^*$,0.9,104.0,16.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.4036144578313253,BigFish
412,,$\hat{Q}^*$,0.9,14.0,0.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.018072289156626505,BigFish
384,,$\hat{Q}^*$,0.9,34.75,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
416,,$\hat{Q}^*$,0.9,101.0,21.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.5060240963855421,BigFish
415,,$\hat{Q}^*$,0.9,51.5,5.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.13855421686746988,BigFish
414,,$\hat{Q}^*$,0.9,15.5,2.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.060240963855421686,BigFish
413,,$\hat{Q}^*$,0.9,125.0,27.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.6566265060240963,BigFish
219,,$\hat{Q}^*$,0.75,12.25,1.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.030120481927710843,BigFish
383,,$\hat{Q}^*$,0.9,21.0,0.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.018072289156626505,BigFish
381,,$\hat{Q}^*$,0.9,125.0,17.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.42168674698795183,BigFish
352,,$\hat{Q}^*$,0.9,106.75,11.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.27710843373493976,BigFish
351,,$\hat{Q}^*$,0.9,98.0,21.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.5060240963855421,BigFish
350,,$\hat{Q}^*$,0.9,67.75,14.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.3493975903614458,BigFish
349,,$\hat{Q}^*$,0.9,2.75,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
348,,$\hat{Q}^*$,0.9,79.25,11.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.28313253012048195,BigFish
347,,$\hat{Q}^*$,0.9,20.25,3.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.07228915662650602,BigFish
346,,$\hat{Q}^*$,0.9,74.5,11.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.27710843373493976,BigFish
345,,$\hat{Q}^*$,0.9,4.25,0.25,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.006024096385542169,BigFish
344,,$\hat{Q}^*$,0.9,46.25,4.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.0963855421686747,BigFish
343,,$\hat{Q}^*$,0.9,28.0,3.75,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.09036144578313253,BigFish
342,,$\hat{Q}^*$,0.9,55.25,10.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.24096385542168675,BigFish
341,,$\hat{Q}^*$,0.9,43.25,7.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.1686746987951807,BigFish
340,,$\hat{Q}^*$,0.9,14.25,2.0,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.04819277108433735,BigFish
339,,$\hat{Q}^*$,0.9,10.75,0.5,,runs,run-16823527592836354,64,16.0,20.0,500.0,True,1.0,120.0,0.012048192771084338,BigFish
